tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0045403	tvSeries	Judge for Yourself	Judge for Yourself	0	1953	1954	30	Family,Game-Show
tt0045404	tvSeries	The Larry Storch Show	The Larry Storch Show	0	1953	1953	60	Comedy
tt0045405	tvSeries	Lash of the West	Lash of the West	0	1953	\N	15	Drama,Western
tt0045406	tvSeries	The Life of Riley	The Life of Riley	0	1953	1958	30	Comedy
tt0045407	tvSeries	Life with Elizabeth	Life with Elizabeth	0	1952	1955	30	Comedy
tt0045408	tvSeries	Life with Father	Life with Father	0	1953	1955	30	Comedy,Family
tt0045409	tvSeries	The Loretta Young Show	Letter to Loretta	0	1953	1961	30	Drama
tt0045410	tvSeries	The Danny Thomas Show	Make Room for Daddy	0	1953	1965	30	Comedy,Family
tt0045411	tvSeries	The Man Behind the Badge	The Man Behind the Badge	0	1953	1955	30	Crime,Drama
tt0045412	tvSeries	Medallion Theatre	Medallion Theatre	0	1953	1954	30	Drama
tt0045413	tvSeries	Meet Betty Furness	Meet Betty Furness	0	1953	\N	15	\N
tt0045414	tvSeries	The Ray Milland Show	Meet Mr. McNutley	0	1953	1955	30	Comedy
tt0045415	tvSeries	The Motorola Television Hour	The Motorola Television Hour	0	1953	1954	60	Drama
tt0045416	tvSeries	The Music Show	The Music Show	0	1953	1954	30	Family,Music
tt0045417	tvSeries	Music at the Meadowbrook	Music at the Meadowbrook	0	1953	1956	60	Music
tt0045418	tvSeries	My Favorite Husband	My Favorite Husband	0	1953	1955	30	Comedy
tt0045419	tvSeries	Your Favorite Story	Your Favorite Story	0	1953	1955	30	Comedy,Drama
tt0045420	tvSeries	My Son Jeep	My Son Jeep	0	1953	1953	30	Comedy
tt0045421	tvSeries	Name That Tune	Name That Tune	0	1953	1959	\N	Family,Game-Show,Music
tt0045422	tvSeries	Nothing But the Best	Nothing But the Best	0	1953	\N	30	\N
tt0045423	tvSeries	Of Many Things	Of Many Things	0	1953	1954	30	Talk-Show
tt0045424	tvSeries	Old American Barn Dance	Old American Barn Dance	0	1953	\N	30	Comedy,Music
tt0045425	tvSeries	On Your Account	On Your Account	0	1953	1956	30	Game-Show
tt0045426	tvSeries	Operation Neptune	Operation Neptune	0	1953	\N	30	Sci-Fi
tt0045427	tvSeries	The Orchid Award	The Orchid Award	0	1953	1954	15	Biography,Music
tt0045428	tvSeries	Paris Precinct	Paris Precinct	0	1955	\N	30	Crime,Drama
tt0045429	tvSeries	Pentagon U.S.A.	Pentagon U.S.A.	0	1953	\N	30	\N
tt0045430	tvSeries	The Pepsi-Cola Playhouse	The Pepsi-Cola Playhouse	0	1953	1955	30	Drama
tt0045431	tvSeries	Person to Person	Person to Person	0	1953	1961	30	Documentary,News,Talk-Show
tt0045432	tvSeries	Personality Puzzle	Personality Puzzle	0	1953	\N	\N	Game-Show
tt0045433	tvSeries	The Philip Morris Playhouse	The Philip Morris Playhouse	0	1953	1954	30	Drama
tt0045434	tvSeries	The Pride of the Family	Pride of the Family	0	1953	1955	30	Comedy
tt0045435	tvSeries	Private Secretary	Private Secretary	0	1953	1957	30	Comedy
tt0045436	tvSeries	The Quatermass Experiment	The Quatermass Experiment	0	1953	1953	30	Drama,Horror,Sci-Fi
tt0045437	tvSeries	Rod Brown of the Rocket Rangers	Rod Brown of the Rocket Rangers	0	1953	1954	30	Family,Sci-Fi
tt0045438	tvSeries	The Saturday Night Revue	The Saturday Night Revue	0	1953	1954	\N	Comedy
tt0045439	tvSeries	Space Command	Space Command	0	1953	1954	30	Sci-Fi
tt0045440	tvSeries	Summer Night Theater	Summer Night Theater	0	1953	\N	30	\N
tt0045441	tvSeries	Summer Theatre	Summer Theatre	0	1953	\N	30	Drama
tt0045442	tvSeries	Summertime U.S.A.	Summertime U.S.A.	0	1953	\N	15	Music
tt0045443	tvSeries	Take a Guess	Take a Guess	0	1953	\N	30	Family,Game-Show
tt0045444	tvSeries	Talent Patrol	Talent Patrol	0	1953	1955	60	Game-Show
tt0045445	tvSeries	This Is Charles Laughton	This Is Charles Laughton	0	1953	\N	60	Talk-Show
tt0045446	tvSeries	Three Steps to Heaven	Three Steps to Heaven	0	1953	1954	15	Drama
tt0045447	tvSeries	Topper	Topper	0	1953	1955	30	Comedy,Fantasy
tt0045448	tvSeries	Turn to a Friend	Turn to a Friend	0	1953	\N	\N	Game-Show
tt0045449	tvSeries	The United States Steel Hour	The United States Steel Hour	0	1953	1963	60	Comedy,Drama
tt0045450	tvSeries	Valiant Lady	Valiant Lady	0	1953	1957	15	Drama
tt0045451	tvSeries	The Vaudeville Show	The Vaudeville Show	0	1953	\N	30	Music
tt0045452	tvSeries	Washington Exclusive	Washington Exclusive	0	1953	\N	30	Talk-Show
tt0045453	tvSeries	What in the World?	What in the World?	0	1950	\N	30	Family,Talk-Show
tt0045454	tvSeries	What's Your Bid	What's Your Bid	0	1953	\N	30	Family,Game-Show
tt0045455	tvSeries	Where's Raymond?	Where's Raymond?	0	1953	\N	\N	Comedy
tt0045456	tvSeries	Winky-Dink and You	Winky-Dink and You	0	1953	1957	\N	Animation,Family
tt0045457	tvSeries	The Wonderful John Acton	The Wonderful John Acton	0	1953	\N	30	Drama
tt0045458	tvSeries	You Are There	You Are There	0	1953	1972	30	Drama,History
tt0045459	tvSeries	Your Chevrolet Showroom	Your Chevrolet Showroom	0	1953	1954	60	Comedy,Family,Music
tt0045460	tvSeries	Your Play Time	Your Play Time	0	1953	\N	30	Drama
tt0045519	tvEpisode	As You Like It	As You Like It	0	1953	\N	\N	Drama,Fantasy
tt0045553	tvMovie	Beyond the Moon	Beyond the Moon	0	1954	\N	76	Adventure,Family,Sci-Fi
tt0045655	tvMovie	Crash of Moons	Crash of Moons	0	1954	\N	78	Adventure,Family,Sci-Fi
tt0045658	tvMovie	Crossroad Avenger: The Adventures of the Tucson Kid	Crossroad Avenger: The Adventures of the Tucson Kid	0	1953	\N	25	Western
tt0045781	tvMovie	Forbidden Moon	Forbidden Moon	0	1956	\N	78	Sci-Fi
tt0045865	tvMovie	Henry V	Henry V	0	1953	\N	\N	Drama,War
tt0045960	tvEpisode	King Lear	King Lear	0	1953	\N	75	Drama,History,Music
tt0046065	tvMovie	Menace from Outer Space	Menace from Outer Space	0	1956	\N	78	Adventure,Family,Sci-Fi
tt0046135	tvEpisode	Number Three	Number Three	0	1953	\N	80	Drama,Fantasy
tt0046150	tvEpisode	Othello	Othello	0	1953	\N	84	Drama
tt0046316	tvMovie	Silver Needle in the Sky	Silver Needle in the Sky	0	1954	\N	76	Adventure,Family,Sci-Fi
tt0046324	tvMovie	Skip Taylor	Skip Taylor	0	1953	\N	\N	\N
tt0046619	tvMovie	Mandrake the Magician	Mandrake the Magician	0	1954	\N	26	Fantasy
tt0046684	tvMovie	The Adventures of Huckleberry Finn	The Adventures of Huckleberry Finn	0	1955	\N	60	Drama
tt0046855	tvEpisode	A Christmas Carol	A Christmas Carol	0	1954	\N	52	Adventure,Drama,Family
tt0046864	tvEpisode	The Comedy of Errors	The Comedy of Errors	0	1954	\N	\N	Drama,Fantasy
tt0046978	tvMovie	Fire One	Fire One	0	1954	\N	53	Drama
tt0047198	tvMovie	Macbeth	Macbeth	0	1954	\N	103	Drama
tt0047211	tvMovie	Manhunt in Space	Manhunt in Space	0	1956	\N	78	Adventure,Family,Sci-Fi
tt0047409	tvMovie	King Richard II	King Richard II	0	1954	\N	\N	Drama
tt0047766	tvMiniSeries	Quatermass II	Quatermass II	0	1955	1955	\N	Drama,Horror,Sci-Fi
tt0047798	tvMovie	Abschiedsvorstellung	Abschiedsvorstellung	0	1955	\N	90	Comedy,Musical
tt0047810	tvEpisode	All My Sons	All My Sons	0	1958	\N	\N	Comedy,Drama
tt0047852	tvEpisode	Bamboo Cross	Bamboo Cross	0	1955	\N	29	Drama
tt0047858	tvEpisode	The Barretts of Wimpole Street	The Barretts of Wimpole Street	0	1956	\N	90	Comedy,Drama,Family
tt0047961	tvEpisode	The Creature	The Creature	0	1955	\N	90	Drama,Fantasy
tt0048067	tvEpisode	The Fifth Wheel	The Fifth Wheel	0	1956	\N	60	Drama
tt0048088	tvMovie	Foreign Intrigue: Jeannie	Foreign Intrigue: Jeannie	0	1955	\N	\N	\N
tt0048144	tvMovie	Hamlet	Hamlet	0	1955	\N	\N	Drama
tt0048205	tvEpisode	The Indiscreet Mrs. Jarvis	The Indiscreet Mrs. Jarvis	0	1955	\N	30	Drama
tt0048302	tvEpisode	Life of Vernon Hathaway	Life of Vernon Hathaway	0	1955	\N	26	Comedy,Drama
tt0048357	tvMovie	Masquerade	Masquerade	0	1955	\N	71	Western
tt0048371	tvEpisode	The Merchant of Venice	The Merchant of Venice	0	1955	\N	118	Drama,Fantasy
tt0048372	tvMovie	The Merry Wives of Windsor	The Merry Wives of Windsor	0	1955	\N	\N	Comedy,Romance
tt0048378	tvEpisode	The Miracle on 34th Street	The Miracle on 34th Street	0	1955	\N	46	Drama
tt0048456	tvMovie	Othello	Othello	0	1955	\N	124	Drama,Romance
tt0048462	tvEpisode	The Ox-Bow Incident	The Ox-Bow Incident	0	1955	\N	60	Drama
tt0048562	tvEpisode	Rookie of the Year	Rookie of the Year	0	1955	\N	30	Comedy,Drama
tt0048650	tvMovie	Spin and Marty: The Movie	Spin and Marty: The Movie	0	1955	\N	\N	Family,Western
tt0048714	tvMovie	Oni znali Mayakovsky	Oni znali Mayakovsky	0	1955	\N	\N	Drama
tt0048883	tvEpisode	The Makepeace Story #1: The Ruthless Destiny	The Makepeace Story #1: The Ruthless Destiny	0	1955	\N	90	Drama,Fantasy
tt0048957	tvMovie	Invaders from Space	Invaders from Space	0	1965	\N	78	Sci-Fi
tt0049025	tvEpisode	Border Showdown	Border Showdown	0	1955	\N	40	Western
tt0049197	tvMovie	Die Fahrt ins Blaue	Die Fahrt ins Blaue	0	1956	\N	\N	\N
tt0049402	tvMovie	Keiner stirbt leicht	Keiner stirbt leicht	0	1956	\N	\N	Crime,Drama
tt0049473	tvEpisode	Man in Space	Man in Space	0	1955	\N	51	Adventure,Drama,Family
tt0049556	tvMovie	The Ninth Day	The Ninth Day	0	1956	\N	\N	\N
tt0049572	tvEpisode	One	One	0	1956	\N	90	Comedy,Drama
tt0049585	tvEpisode	The Outlanders	The Outlander	0	1955	\N	60	Western
tt0049669	tvEpisode	Requiem for a Heavyweight	Requiem for a Heavyweight	0	1956	\N	73	Comedy,Crime,Drama
tt0049770	tvMovie	Smaragden - Geschichte	Smaragden - Geschichte	0	1956	\N	50	Comedy,Crime
tt0049835	tvMovie	Termin Julia wird gehalten	Termin Julia wird gehalten	0	1956	\N	\N	\N
tt0050031	tvEpisode	Junior Miss	Junior Miss	0	1957	\N	90	Comedy,Drama,History
tt0050259	tvEpisode	The Comedian	The Comedian	0	1957	\N	90	Comedy,Crime,Drama
tt0050273	tvMovie	The Critical Point	The Critical Point	0	1957	\N	90	\N
tt0050318	tvEpisode	The Fourth Anniversary Show	The Fourth Anniversary Show	0	1957	\N	60	Adventure,Drama,Family
tt0050320	tvEpisode	Disturbance	Disturbance	0	1958	\N	\N	Comedy,Drama
tt0050502	tvMovie	Mr. Sleeman Is Coming	Herr Sleeman kommer	0	1957	\N	43	Drama
tt0050536	tvMovie	Illusionen	Illusionen	0	1957	\N	82	\N
tt0050581	tvMovie	Einen Jux will er sich machen	Einen Jux will er sich machen	0	1956	\N	88	Comedy
tt0050602	tvMovie	Kolportage	Kolportage	0	1957	\N	62	Drama
tt0050641	tvEpisode	The Life of Henry V	The Life of Henry V	0	1957	\N	\N	Drama
tt0050678	tvEpisode	Man in a Moon	Man in a Moon	0	1957	\N	60	Drama
tt0050695	tvEpisode	Mayerling	Mayerling	0	1957	\N	85	Comedy,Drama,Family
tt0050761	tvMovie	Nebel	Nebel	0	1957	\N	93	Crime
tt0050819	tvMovie	Die Panne	Die Panne	0	1957	\N	88	Drama
tt0050842	tvMovie	The Pied Piper of Hamelin	The Pied Piper of Hamelin	0	1957	\N	89	Family,Fantasy,Musical
tt0050846	tvMovie	Pinocchio	Pinocchio	0	1957	\N	60	Family
tt0050898	tvMovie	Der Richter und sein Henker	Der Richter und sein Henker	0	1957	\N	89	Drama,Mystery
tt0050938	tvMovie	Schinderhannes	Schinderhannes	0	1957	\N	102	Drama
tt0050988	tvEpisode	So Soon to Die	So Soon to Die	0	1957	\N	67	Comedy,Crime,Drama
tt0051037	tvMovie	The Sword	The Sword	0	1957	\N	\N	\N
tt0051305	tvMiniSeries	Quatermass and the Pit	Quatermass and the Pit	0	1958	1959	30	Drama,Horror,Sci-Fi
tt0051344	tvEpisode	Cole Porter's 'Aladdin'	Cole Porter's 'Aladdin'	0	1958	\N	90	Comedy,Drama,History
tt0051347	tvMovie	Die Alkestiade	Die Alkestiade	0	1958	\N	125	Drama
tt0051359	tvMovie	Androklus und der Löwe	Androklus und der Löwe	0	1958	\N	116	Comedy
tt0051384	tvMovie	Iz pepla	Iz pepla	0	1958	\N	\N	\N
tt0051483	tvMovie	Colombe	Colombe	0	1958	\N	130	Comedy
tt0051523	tvEpisode	Days of Wine and Roses	Days of Wine and Roses	0	1958	\N	90	Comedy,Crime,Drama
tt0051625	tvEpisode	For I Have Loved Strangers	For I Have Loved Strangers	0	1957	\N	90	Comedy,Crime,Drama
tt0051680	tvEpisode	The Greatest Man in the World	The Greatest Man in the World	0	1958	\N	57	Drama
tt0051763	tvEpisode	If You Knew Tomorrow	If You Knew Tomorrow	0	1958	\N	\N	Drama
tt0051929	tvEpisode	A Midsummer Night's Dream	A Midsummer Night's Dream	0	1958	\N	105	Drama,Fantasy
tt0052095	tvMovie	Próbáld meg, Daddy!	Próbáld meg, Daddy!	0	1959	\N	60	Drama
tt0052128	tvEpisode	Rest in Violence	Rest in Violence	0	1958	\N	60	Drama
tt0052236	tvEpisode	Bankraub in Köln	Bankraub in Köln	0	1958	\N	36	Crime,Drama,Thriller
tt0052237	tvEpisode	Das zwölfte Messer	Das zwölfte Messer	0	1958	\N	50	Crime,Drama,Thriller
tt0052238	tvEpisode	Die Tote im Hafenbecken	Die Tote im Hafenbecken	0	1958	\N	50	Crime,Drama,Thriller
tt0052239	tvEpisode	Die blaue Mütze	Die blaue Mütze	0	1958	\N	45	Crime,Drama,Thriller
tt0052240	tvEpisode	Mordfall Oberhausen	Mordfall Oberhausen	0	1958	\N	35	Crime,Drama,Thriller
tt0052241	tvEpisode	Sechs unter Verdacht	Sechs unter Verdacht	0	1958	\N	50	Crime,Drama,Thriller
tt0052273	tvMovie	Tarzan and the Trappers	Tarzan and the Trappers	0	1960	\N	70	Action,Adventure
tt0052290	tvEpisode	This Day in Fear	This Day in Fear	0	1958	\N	60	Drama
tt0052299	tvMovie	Der Tod auf dem Rummelplatz	Der Tod auf dem Rummelplatz	0	1958	\N	45	Crime
tt0052443	tvMiniSeries	Der Andere	Der Andere	0	1959	1959	35	Action,Adventure,Crime
tt0052509	tvMiniSeries	As Far as My Feet Will Carry Me	So weit die Füße tragen	0	1959	1959	400	Drama,War
tt0052537	tvMovie	Affäre Dreyfus	Affäre Dreyfus	0	1959	\N	151	Biography
tt0052616	tvMovie	The Bells of St. Mary's	The Bells of St. Mary's	0	1959	\N	90	Drama
tt0052620	tvMovie	Der Besuch der alten Dame	Der Besuch der alten Dame	0	1959	\N	115	Comedy,Drama
tt0052628	tvEpisode	The Big Knife	The Big Knife	0	1958	\N	90	Comedy,Drama
tt0052630	tvEpisode	Billy Budd	Billy Budd	0	1959	\N	90	Comedy,Drama,History
tt0052647	tvEpisode	Brand	Brand	0	1959	\N	90	Drama
tt0052730	tvEpisode	The Desperate Man	The Desperate Man	0	1961	\N	60	Crime,Mystery
tt0052856	tvEpisode	Good Deed	Good Deed	0	1959	\N	30	Drama
tt0052857	tvEpisode	Gordon Jacob	Gordon Jacob	0	1959	\N	\N	Documentary,Talk-Show
tt0052866	tvEpisode	Fritz Kortner/Spain to Streatham: The Guitar Craze	Fritz Kortner/Spain to Streatham: The Guitar Craze	0	1959	\N	17	Documentary,Talk-Show
tt0052874	tvEpisode	Hamlet	Hamlet	0	1959	\N	88	Comedy,Drama,History
tt0052917	tvMovie	Im sechsten Stock	Im sechsten Stock	0	1954	\N	80	Comedy
tt0052931	tvEpisode	The Iron Harp	The Iron Harp	0	1958	\N	90	Comedy,Drama
tt0052952	tvEpisode	Julius Caesar	Julius Caesar	0	1959	\N	105	Drama
tt0052988	tvMovie	Land, das meine Sprache spricht	Land, das meine Sprache spricht	0	1959	\N	105	Drama
tt0053079	tvMovie	The Moon and Sixpence	The Moon and Sixpence	0	1959	\N	\N	Drama
tt0053107	tvMovie	Neues aus dem sechsten Stock	Neues aus dem sechsten Stock	0	1954	\N	70	Crime
tt0053178	tvShort	Poet's London	Poet's London	0	1959	\N	12	Documentary,Short
tt0053184	tvEpisode	Portrait of a Goon	Portrait of a Goon	0	1959	\N	\N	Documentary,Talk-Show
tt0053205	tvMovie	The Race for Space	The Race for Space	0	1959	\N	55	Documentary
tt0053258	tvMovie	There Will Be No Leave Today	Segodnya uvolneniya ne budet	0	1959	\N	45	Drama,Thriller
tt0053301	tvMovie	Spiel im Schloß	Spiel im Schloß	0	1959	\N	115	\N
tt0053303	tvEpisode	Aktenzeichen: Welcker u.a. - Wegen Mordes	Aktenzeichen: Welcker u.a. - Wegen Mordes	0	1959	\N	63	Crime,Drama,Thriller
tt0053304	tvEpisode	Das Alibi	Das Alibi	0	1959	\N	63	Crime,Drama,Thriller
tt0053305	tvEpisode	Treffpunkt Bahnhof Zoo	Treffpunkt Bahnhof Zoo	0	1959	\N	55	Crime,Drama,Thriller
tt0053343	tvEpisode	Margin for Error	Margin for Error	0	1955	\N	30	Drama
tt0053348	tvMovie	Experiment in Evil	Le testament du Docteur Cordelier	0	1959	\N	95	Drama,Horror,Sci-Fi
tt0053384	tvEpisode	The Turn of the Screw	The Turn of the Screw	0	1959	\N	75	Comedy,Drama,Musical
tt0053405	tvEpisode	Variations on a Mechanical Theme	Variations on a Mechanical Theme	0	1959	\N	\N	Documentary,Talk-Show
tt0053446	tvMovie	Winterset	Winterset	0	1959	\N	90	Drama
tt0053474	tvMovie	Åke och hans värld	Åke och hans värld	0	1959	\N	\N	Drama
tt0053478	tvMiniSeries	Am grünen Strand der Spree	Am grünen Strand der Spree	0	1960	\N	497	Drama
tt0053501	tvMiniSeries	Es ist soweit	Es ist soweit	0	1960	1960	\N	Action,Crime,Drama
tt0053538	tvMiniSeries	The Strange World of Gurney Slade	The Strange World of Gurney Slade	0	1960	1960	30	Comedy
tt0053560	tvMovie	Der 18. Geburtstag	Der 18. Geburtstag	0	1962	\N	47	\N
tt0053567	tvMovie	Abendstunde im Spätherbst	Abendstunde im Spätherbst	0	1960	\N	50	Drama
tt0053574	tvMovie	Aftermath	Aftermath	0	1960	\N	22	\N
tt0053581	tvEpisode	Alas, Babylon	Alas, Babylon	0	1960	\N	90	Comedy,Crime,Drama
tt0053607	tvMovie	Architecture of Entertainment	Architecture of Entertainment	0	1960	\N	22	Documentary
tt0053647	tvMovie	Between Two Rivers	Between Two Rivers	0	1960	\N	28	Documentary
tt0053692	tvMovie	The Cape Canaveral Monsters	The Cape Canaveral Monsters	0	1960	\N	69	Horror,Sci-Fi
tt0053722	tvEpisode	Clue of the New Pin	Clue of the New Pin	0	1961	\N	58	Crime,Drama,Mystery
tt0053723	tvEpisode	Clue of the Twisted Candle	Clue of the Twisted Candle	0	1960	\N	61	Crime,Drama,Mystery
tt0053736	tvShort	Cranko at Work	Cranko at Work	0	1960	\N	\N	Documentary,Short
tt0053790	tvMovie	Einer von sieben	Einer von sieben	0	1960	\N	60	Drama
tt0053805	tvMovie	The Expendables	The Expendables	0	1962	\N	\N	Action,Drama
tt0053812	tvMovie	Die Falle	Die Falle	0	1960	\N	100	Crime,Drama
tt0053827	tvEpisode	Flight Into Danger	Flight Into Danger	0	1956	\N	60	Drama
tt0053888	tvMovie	Hamlet	Hamlet, Prinz von Dänemark	0	1960	\N	152	Drama,Mystery
tt0053966	tvEpisode	John Brown's Raid	John Brown's Raid	0	1960	\N	60	Comedy,Crime,Drama
tt0053974	tvEpisode	Julius Caesar	Julius Caesar	0	1960	\N	120	Drama
tt0054015	tvEpisode	The Land of Oz	The Land of Oz	0	1960	\N	55	Drama,Family,Fantasy
tt0054028	tvEpisode	The Light Fantastic	The Light Fantastic	0	1960	\N	24	Documentary,Talk-Show
tt0054036	tvMovie	Die Lokalbahn	Die Lokalbahn	0	1960	\N	100	Comedy
tt0054046	tvMovie	Madame Sans-Gêne	Madame Sans-Gêne	0	1960	\N	85	Drama,History
tt0054057	tvEpisode	The Malpas Mystery	The Malpas Mystery	0	1960	\N	69	Crime,Drama,Mystery
tt0054062	tvEpisode	Marie Rambert Remembers	Marie Rambert Remembers	0	1960	\N	\N	Documentary,Talk-Show
tt0054087	tvEpisode	The Miners' Picnic/Picasso	The Miners' Picnic/Picasso	0	1960	\N	\N	Documentary,Talk-Show
tt0054109	tvMovie	Die Nachbarskinder	Die Nachbarskinder	0	1960	\N	36	\N
tt0054155	tvMovie	Papas neue Freundin	Papas neue Freundin	0	1960	\N	95	Comedy,Family
tt0054176	tvMovie	Peter Pan	Peter Pan	0	1960	\N	100	Adventure,Comedy,Family
tt0054220	tvMovie	Pust svetit	Pust svetit	0	1960	\N	40	Drama,War
tt0054261	tvMovie	Rómeó, Júlia és a sötétség	Rómeó, Júlia és a sötétség	0	1986	\N	101	Drama
tt0054299	tvShort	Shelagh Delaney's Salford	Shelagh Delaney's Salford	0	1960	\N	15	Documentary,Short
tt0054300	tvMovie	The Shepherd of the Hills	The Shepherd of the Hills	0	1960	\N	30	Drama
tt0054319	tvEpisode	The Nanette Fabray Show, or Help Me, Aphrodite	The Nanette Fabray Show, or Help Me, Aphrodite	0	1960	\N	60	Comedy,Drama,Musical
tt0054334	tvMovie	Spirit of the Alamo	Spirit of the Alamo	0	1960	\N	\N	Biography,Documentary,History
tt0054338	tvEpisode	Die Zeugin im grünen Rock	Die Zeugin im grünen Rock	0	1960	\N	56	Crime,Drama,Thriller
tt0054339	tvEpisode	E... 605	E... 605	0	1960	\N	97	Crime,Drama,Thriller
tt0054340	tvEpisode	Verbrannte Spuren	Verbrannte Spuren	0	1960	\N	70	Crime,Drama,Thriller
tt0054448	tvMovie	Der Vogelhändler	Der Vogelhändler	0	1960	\N	150	Music
tt0054551	tvMovie	Jack Mortimer	Jack Mortimer	0	1961	\N	88	Crime
tt0054561	tvMovie	The Power and the Glory	The Power and the Glory	0	1961	\N	90	Drama
tt0054626	tvMovie	The Anatomist	The Anatomist	0	1956	\N	73	Drama,Horror
tt0054633	tvShort	Antonio Gaudi	Antonio Gaudi	0	1961	\N	15	Documentary,Short
tt0054645	tvEpisode	Attempt to Kill	Attempt to Kill	0	1961	\N	59	Crime,Drama,Mystery
tt0054654	tvEpisode	Backfire!	Backfire!	0	1962	\N	61	Crime,Drama,Mystery
tt0054682	tvMovie	Biographie eines Schokoladentages	Biographie eines Schokoladentages	0	1961	\N	58	Drama
tt0054754	tvEpisode	Clue of the Silver Key	Clue of the Silver Key	0	1961	\N	59	Crime,Drama,Mystery
tt0054794	tvEpisode	A Dead Secret	A Dead Secret	0	1959	\N	\N	Comedy,Drama
tt0054796	tvEpisode	Death Trap	Death Trap	0	1962	\N	56	Crime,Drama,Mystery
tt0054921	tvMiniSeries	Gewissen in Aufruhr	Gewissen in Aufruhr	0	1961	1961	\N	Drama,War
tt0054952	tvMovie	Gunfight at Black Horse Canyon	Gunfight at Black Horse Canyon	0	1961	\N	100	Drama,Western
tt0054955	tvMovie	Gäst hos verkligheten	Gäst hos verkligheten	0	1961	\N	64	Drama
tt0054985	tvMovie	Hollywood: The Golden Years	Hollywood: The Golden Years	0	1961	\N	52	Documentary,History
tt0054994	tvEpisode	The Horsemasters: Follow Your Heart	The Horsemasters: Follow Your Heart	0	1961	\N	90	Adventure,Drama,Family
tt0054996	tvEpisode	House of Mystery	House of Mystery	0	1961	\N	56	Crime,Mystery
tt0055042	tvMovie	Das Kartenspiel	Das Kartenspiel	0	1961	\N	93	Crime
tt0055063	tvMovie	Die Kurve	Die Kurve	0	1961	\N	55	Crime
tt0055066	tvMovie	Küß mich Kätchen	Küß mich Kätchen	0	1961	\N	150	Musical
tt0055071	tvMovie	Das Land des Lächelns	Das Land des Lächelns	0	1961	\N	140	\N
tt0055094	tvEpisode	London Moods	Style in the Theatre/Portrait of an Experience	0	1961	\N	\N	Documentary,Talk-Show
tt0055109	tvMovie	Ländliche Werbung	Ländliche Werbung	0	1961	\N	54	Comedy
tt0055112	tvMovie	Macbeth	Macbeth	0	1960	\N	108	Drama
tt0055130	tvEpisode	Man Detained	Man Detained	0	1961	\N	59	Crime,Drama,Mystery
tt0055131	tvEpisode	The Man Out There	The Man Out There	0	1961	\N	55	Drama
tt0055132	tvEpisode	Man at the Carlton Tower	Man at the Carlton Tower	0	1961	\N	57	Crime,Drama,Mystery
tt0055193	tvShort	Morgen - vielleicht	Morgen - vielleicht	0	1961	\N	20	Short
tt0055203	tvEpisode	Murder Club	Murder Club	0	1961	\N	60	Drama
